,text,lbl_index,labels
6459,What was Baruch Spinoza's nationality?,5,LOC
6460,Where is the National Museum of Anthropology located?,5,LOC
6461,Where is Yale University located.,5,LOC
6462,Where is the home of the National Institute for Nanotechnology?,5,LOC
6463,Where is Jamaican Creole spoken?,5,LOC
6464,Which Caribbean nation is in the top quartile of HDI (but missing IHDI)?,5,LOC
6465,Where is Dublin located?,5,LOC
6466,Where do the major tributaries that flow through the Danube originate from?,5,LOC
6467,The Hudson River flows into which body of water?,5,LOC
6468,What river flows through the China basin?,5,LOC
6469,Whose congressional representative is a voting member?,3,HUM
6470,What is the street address of the headquarters of Verizon Communciations?,5,LOC
6471,What is the street address of Miami City Hall?,5,LOC
6472,When was the Lodge of Edinburgh started?,4,NUM
6473,What part of the United Kingdom is Belfast located in?,5,LOC
6474,Where is Dublin located?,5,LOC
6475,What continent has 90% of the worlds fresh water?,5,LOC
6476,What continents are largest after Antarctica? ,5,LOC
6477,Which continent contains glaciers?,5,LOC
6478,In what year was Melbourne the host city for the first Olympic Games held in the southern hemisphere?,4,NUM
6479,Which city is referred to as Australia's cultural capital?,5,LOC
6480,Melbourne became the capital of what colony in 1851?,5,LOC
6481,Where can one go to watch a movie?,5,LOC
6482,Where was LaserDisc first available?,5,LOC
6483,Where was Schwarzenegger vacationing when he broke his leg?,5,LOC
6484,With what school did Bell get his next teaching job?,3,HUM
6485,Where does morphine come from?,5,LOC
6486,Where did aspirin originally come from?,5,LOC
6487,Where are insects hatched from?,5,LOC
6488,What do six of the questions asses?,0,DESC
6489,What are the differences between Taiwanese and Chinese dialects?,0,DESC
6490,Where is the Fujian dialect spoken?,5,LOC
6491,What is Taiwanese in Northern Taiwan based on?,1,ENTY
6492,Where is Malta located?,5,LOC
6493,Where was the 1950 FIFA World Cup held?,5,LOC
6494,Where did the 1970 FIFA World Cup take place?,5,LOC
6495,Where are the most southerly of East Africa's elephants to be found?,5,LOC
6496,Where are Emus from?,5,LOC
6497,Where do brent geese migrate from?,5,LOC
6498,What lies east of the Somerset Levels?,5,LOC
6499,In what geographic region of Lancashire does Blackpool lay?,5,LOC
6500,What county in England is drier than the rest of the country?,5,LOC
6501,The highest peak in the city is what location?,5,LOC
6502,What's the name of the highest peak in Samoa?,5,LOC
6503,"What is the highest peak in Antarctica at 4,892 ft?",5,LOC
6504,In what country is the beer Tella produced? ,5,LOC
6505,What country outside Ireland is known for having Irish pubs?,5,LOC
6506,What countries began drinking chilled beer in the 1780s?,5,LOC
6507,The cerebral hemispheres of the brain are called what?,1,ENTY
6508,The midbrain region of the brain is known as what?,1,ENTY
6509,What is the thalamus not a part of?,1,ENTY
6510,Which Olympics did Nagano host?,1,ENTY
6511,What were some groups doing along the torch route that was not supportive of the Olympics?,3,HUM
6512,Where were the 2010 Winter Olympics held?,5,LOC
6513,What hemisphere of stars did Edmond Halley want to study with the telescope?,5,LOC
6514,What are the two satellite constellations?,5,LOC
6515,Where is the largest neutrino telescope on Earth?,5,LOC
6516,"Prior to New York, what city was the center of the world of art?",5,LOC
6517,What are two contemporary art galleries located in downtown New Haven?,5,LOC
6518,What is the name of the art gallery that hosts multiple artist locally and around the world?,5,LOC
6519,What was the highest building in Houston completed in 1982?,5,LOC
6520,Which tower is Melbourne's second tallest?,5,LOC
6521,What is considered to be the finest building?,5,LOC
6522,What city has been around since 2700 A.D.?,5,LOC
6523,What is the oldest surviving European place name in the US?,5,LOC
6524,What city had the second highest ParkScore rating?,5,LOC
6525,Where are both Monte Rosa and Matterhorn located?,5,LOC
6526,How many subway stations are on 14th Street?,4,NUM
6527,Where do Amtrack's Northeast corridor and Chicago lines end?,5,LOC
6528,In what area of the US can one find the Presidential Library system libraries?,5,LOC
6529,Which university library is larger than Nanjing University Library?,5,LOC
6530,what is the US libraries initiative ,1,ENTY
6531,Which country is the largest hydroelectricity producer?,5,LOC
6532, Which country is the smallest hydroelectricity producer?,5,LOC
6533,What country has the largest deposits of bitumen?,5,LOC
6534,What is the national capital of India?,5,LOC
6535,What is the capital city of China?,5,LOC
6536,What was the capital of the Sultanate of Ifat?,5,LOC
6537,Where is Malta located?,5,LOC
6538,Where are Burgenland Croats located?,5,LOC
6539,Where is Guinea-Bissau located?,5,LOC
6540,What term refers to the legislature of the Isle of man?,1,ENTY
6541,Where is the island of Guan located?,5,LOC
6542,Where is Malta located?,5,LOC
6543,Which was the first Spanish city founded in the region?,5,LOC
6544,What is the burial place of Fructuoso Rivera?,5,LOC
6545,Which city became the launching place for expeditions into New Mexico?,5,LOC
6546,What memorial commemorates the naval victory over the Spanish Armada?,5,LOC
6547,what was the name of the ship that was a temporary fishing facility?,1,ENTY
6548,Where was the Atlantic Fleets nuclear-powered aircraft carrier supposed to be stationed?,5,LOC
6549,What is the capital of the state of Washington?,5,LOC
6550,New York City is about half the distance between Washington DC and what city?,5,LOC
6551,What state is located in the Northeastern region of the US?,5,LOC
6552,Where were the 2010 Winter Olympics held?,5,LOC
6553,Where was the 1950 FIFA World Cup held?,5,LOC
6554,Where did the Olympics originate?,5,LOC
6555,In what year did the Brooklyn Bridge cease to be the world's longest suspension bridge?,4,NUM
6556,The Brooklyn Bridge was the worlds largest until what date?,4,NUM
6557,Which bridge in NYC is the busiest in the world?,5,LOC
6558,What state is located in the Northeastern region of the US?,5,LOC
6559,Which state in the US is the only to have higher fuel prices than Alaska?,5,LOC
6560,Which state in the US is the only to have lower fuel prices than Alaska?,5,LOC
6561,What city has the biggest population in Michigan?,5,LOC
6562,What is the US city with the second largest population?,5,LOC
6563,What city in the United States has the highest population?,5,LOC
6564,What is the largest high-latitude desert?,5,LOC
6565,What is the third hottest desert in the world?,5,LOC
6566,"What desert, located in Chile, is the sunniest, driest, and most rainless place on the planet?",5,LOC
6567,Where do migrating birds visit?,5,LOC
6568,Which birds migrate?,1,ENTY
6569,Which birds migrate the furthest?,1,ENTY
6570,What is the largest amusement park in Latin America?,5,LOC
6571,What country has the largest area of non-transgenic cotton on Earth?,5,LOC
6572,How much bigger is Mexico City's GDP's than Costa Rica's?,4,NUM
6573,Where is Guinea-Bissau located?,5,LOC
6574,Where is the Red Lion located?,5,LOC
6575,Where is Texas located?,5,LOC
6576,What country is Umm Qasr the capital of?,5,LOC
6577,What country intervened on behalf of the Malian government in January 2012?,5,LOC
6578,What country is Paletrmo a mainland city of?,5,LOC
6579,What Country borders CAR in the West?,5,LOC
6580,Who aided the immigration to Israel?,3,HUM
6581,Before 1974 how many immigrants arrived in Israel?,4,NUM
6582,What year was the discovery of hydrogen gas?,4,NUM
6583,Who discovered that uranium was radioactive?,3,HUM
6584,Who discovered uranium?,3,HUM
6585,What river flows through the China basin?,5,LOC
6586,What is the largest dam ever built in the world?,5,LOC
6587,What river runs along the Jordan Rift Valley?,5,LOC
6588,What was the highest building in Houston completed in 1982?,5,LOC
6589,What is considered to be the finest building?,5,LOC
6590,Where is the largest department store in the world located?,5,LOC
6591,Where do many rodents live?,5,LOC
6592,Where do the Lions play?,5,LOC
6593,Where do samurais' teachings live on?,5,LOC
6594,What city is North America's biggest media market?,5,LOC
6595,What city is considered to be a place that is popular with tourists?,5,LOC
6596,Which city became the launching place for expeditions into New Mexico?,5,LOC
6597,What is Paris' top tourist attraction?,5,LOC
6598,What kind of tourism attracts tourists yearly?,1,ENTY
6599,What thing that strongly differentiates the French from some other populations be clinal across Europe?,1,ENTY
6600,Where is the capital city of Kaesong now located?,5,LOC
6601,What South Korean city did the US and ROK forces defend while building reinforcements?,5,LOC
6602,Where was the relay event held in South Korea?,5,LOC
6603,How many people live in Guam?,4,NUM
6604,What is the lowest point in Guam?,5,LOC
6605,What year was Guam colonized?,4,NUM
6606,What city had a higher murder rate than Detroit in 2014?,5,LOC
6607,What city in the United States has the highest population?,5,LOC
6608,"As of 2002, to what city did New York have a comparable crime rate?",5,LOC
6609,  What is one company that is able to get investments from large companies?,3,HUM
6610,What was the only North American distribution company to go under?,3,HUM
6611,What is the name of the second largest island of the territory of Norfolk Island?,5,LOC
6612,What is the biggest island of the United States?,5,LOC
6613,What is the smallest island in Micronesia?,5,LOC
6614,What city is in the northwest of Italy?,5,LOC
6615,What does Bavaria refer to itself as?,1,ENTY
6616,What is Hanover a German capital for?,0,DESC
6617,Where are lateral moraines found?,5,LOC
6618,Where are Boduli located?,5,LOC
6619,Where do the major tributaries that flow through the Danube originate from?,5,LOC
6620,What is the capital of the state of Washington?,5,LOC
6621,What is the capital city of China?,5,LOC
6622,Of what Congressional district is Seattle a part?,5,LOC
6623,Where is the Catalan language mostly located?,5,LOC
6624,What place is Catalan named for?,5,LOC
6625,Where is Malta located?,5,LOC
6626,Where is Texas located?,5,LOC
6627,Where is the National Cowboy and Western Heritage Museum?,5,LOC
6628,Where is Lincoln Center not located?,5,LOC
6629,Which candidate was the fore-runner after definitively winning in the primaries and Minnesota caucuses?,3,HUM
6630,Which US president became the first to receive over 80 percent of NYC votes?,3,HUM
6631,Who was the first pre-reconstruction era republican elected?,3,HUM
6632,In what city was ELF headquartered?,5,LOC
6633,To what city did the Tulsa Talons relocate?,5,LOC
6634,What city has been around since 2700 A.D.?,5,LOC
6635,What sea is located in Libya?,5,LOC
6636,Which ocean does the Congo have no ports on?,5,LOC
6637,Bermuda is located in what ocean?,5,LOC
6638,When was the Chapultepec Zoo opened?,4,NUM
6639,What city is the North Carolina Zoo in?,5,LOC
6640,What park has a small zoo in it?,5,LOC
6641,In what type of climate do hunter-gatherers live?,5,LOC
6642,Where do samurais' teachings live on?,5,LOC
6643,Where do many rodents live?,5,LOC
6644,Island records is a subsidiary of what group?,3,HUM
6645,What island in the Norfolk Island Group is home to bioluminescent seabirds?,5,LOC
6646,What island in the Norfolk Island Group is home to breeding seabirds?,5,LOC
6647,What does ADUP stand for?,2,ABBR
6648,Where did the Olympics originate?,5,LOC
6649,Where was the FIG founded?,5,LOC
6650,How many major mountain ranges are in Oklahoma?,4,NUM
6651,What are the Appalachian mountains?,0,DESC
