,texts,labels
2110,What country buys 25 percent of the world 's tea exports ?,country
2111,What country did the Allies invade in World War II 's Operation Avalanche ?,country
2112,What are the Nordic nations ?,country
2113,What country did the Romans call Hibernia ?,country
2114,What nationality were the 123 people who died in the Black Hole of Calcutta ?,country
2115,What two European countries are joined by the Gran San Bernardo Pass ?,country
2116,What country is proud to claim Volcano National Park ?,country
2117,Which is the wealthiest country in the world ?,country
2118,What country are you in if you woo in the Wu dialect ?,country
2119,What was the only country in the Western Hemisphere to join the Russian-led boycott of the 1984 Summer Olympics ?,country
2120,What two countries in South America are landlocked ?,country
2121,What was the first country to put a second woman in space ?,country
2122,What country will hit the year 2 first ?,country
2123,What country 's national passenger rail system is called Via ?,country
2124,What two countries ' coastlines border the Bay of Biscay ?,country
2125,What country 's people are the top television watchers ?,country
2126,What country is the biggest producer of tungsten ?,country
2127,What is the name of the country which Hitler ruled ?,country
2128,What country 's capital is Lagos ?,country
2129,What European country 's monarchy was restored in 1975 ?,country
2130,What country boasts the most dams ?,country
2131,What country is the largest diamond producer ?,country
2132,What two countries share the Khyber Pass ?,country
2133,What color is most often used to symbolize truth ?,color
2134,What color tennis balls are used at Wimbledon ?,color
2135,What color flies closest to the staff on Belgium 's flag ?,color
2136,What color are the castellated walls of the Kremlin ?,color
2137,What is the predominant color of the Tab label ?,color
2138,"In order from the top , the four stripes on a can of Pepsi are what colors ?",color
2139,What color are tennis balls ?,color
2140,What color were Ernest Hemingway 's eyes ?,color
2141,What is the most popular sports car color ?,color
2142,What are the three secondary colors ?,color
2143,What three colors are on the French flag ?,color
2144,What 's the most popular contact lens color ?,color
2145,What color is an Arctic fox in winter ?,color
2146,"What color , s , appear on boxes of Kodak film ?",color
2147,What three colors of ink are used to print a U.S. dollar bill ?,color
2148,What colors is magenta made of ?,color
2149,What color eyes are most sensitive to light ?,color
2150,What color is `` ash '' ?,color
2151,What 's the only color Johnny Cash wears on stage ?,color
2152,What color is Mr. Spock 's blood ?,color
2153,What color of Monopoly properties are landed on most often ?,color
2154,What colors make up a rainbow ?,color
2155,What are Halloween 's colors ?,color
2156,What color are a cherry tree 's flowers ?,color
2157,What color of dry wine should be served with veal roasts and chops ?,color
2158,What color Poker chip is usually assigned the lowest value ?,color
2159,What is your favorite color ?,color
2160,What color is the lipstick on Boy George 's wax lips at London 's Madame Tussaud 's ?,color
2161,What hair color can I use to just cover a little gray ?,color
2162,What color are school buses ?,color
2163,What color is the stripe along each side of a Coho salmon ?,color
2164,What color is Chablis ?,color
2165,What color are seven of every 10 houses in the U.S. ?,color
2166,What color bottles do good Rhine wines come in ?,color
2167,What two colors are you blind to if you suffer from protanopia ?,color
2168,What color beans did the ancient Romans refuse to eat ?,color
2169,What color was the hundred billionth crayon made by Crayola ?,color
2170,What color is the eight-ball in pocket billiards ?,color
2171,What color were their horses ?,color
2172,What color is the cross on Switzerland 's flag ?,color
2173,What was Mark Johnson referring to when he said : `` I still can 't believe it- we beat the Russians ? '',termeq
2174,The Jewish alphabet is known as what ?,termeq
2175,What term means a sexual attraction between a male and a female ?,termeq
2176,What 's the literary term for a play on words ?,termeq
2177,How do you say `` eat the day '' in Latin ?,termeq
2178,What is the Islamic counterpart to the Red Cross ?,termeq
2179,What 's a male witch called ?,termeq
2180,How do you say I love you in Spanish ?,termeq
2181,What do you call a Poker hand with five cards of the same suit ?,termeq
2182,What is a ball that hits the foul pole called ?,termeq
2183,Name the Islamic counterpart to the Red Cross .,termeq
2184,What does Final Four refer to in the sports world ?,termeq
2185,How do you say `` fresh '' in Spanish ?,termeq
2186,What do you call a `` twirl '' in ballet ?,termeq
2187,How do you say 2 in Latin ?,termeq
2188,What 's the term for a young fox ?,termeq
2189,What does Playboy title its `` continuing dialog on contemporary issues between Playboy and its readers '' ?,termeq
2190,What 's the common name for a Japanese dwarf tree ?,termeq
2191,What is Latin for incompetent ?,termeq
2192,"What is the name of the ` female ' counterpart to El Nino , which results in cooling temperatures and very dry weather ?",termeq
2193,What 's the term for an organism that lives on or in another ?,termeq
2194,What is the term for the side of the mountain that faces the prevailing winds ?,termeq
2195,What 's the International Lawn Tennis Challenge Trophy usually called ?,termeq
2196,What does the Ouarterly Review of Doublespeak call an `` inoperative statement '' ?,termeq
2197,What is a 2-sided object called ?,termeq
2198,What is another name for nearsightedness ?,termeq
2199,What 's the term for a limestone deposit rising from the floor of a cave ?,termeq
2200,What is the term for someone who hates mankind ?,termeq
2201,"How do you say , `` I love you '' in other languages ?",termeq
2202,What is Chiricahua the name of ?,termeq
2203,What is the name of the Jewish alphabet ?,termeq
2204,What are dinosaur droppings called ?,termeq
2205,What 's a Craps player called ?,termeq
2206,What 's the geographic term for the submerged fringe of a continent ?,termeq
2207,What do you call a section of your finger from one joint to another ?,termeq
2208,What is the term for the sum of all genetic material in a given organism ?,termeq
2209,What 's another name for aspartame ?,termeq
2210,What 's the term for a bet before cards are dealt ?,termeq
2211,What do Italians call Florence ?,termeq
2212,What other name were the `` Little Rascals '' known as ?,termeq
2213,What is the dialogue circle in cartoons called ?,termeq
2214,What are `` darning needles '' and `` horse stingers '' better known as ?,termeq
2215,How do you say `` Grandma '' in Irish ?,termeq
2216,What do you call a book of quotes ?,termeq
2217,What 's the term for any four-sided figure ?,termeq
2218,What is the lens behind the iris in the eye called ?,termeq
2219,What are John C. Calhoun and Henry Clay known as ?,termeq
2220,Mississippi is nicknamed what ?,termeq
2221,What was originally defined as one 1-millionth of the distance from the equator to the Pole ?,termeq
2222,"What do you call a date that contains sequencing numbers , like 9-8-98 ?",termeq
2223,What does an irate car owner call iron oxide ?,termeq
2224,What does Warner Bros. call a flightless cuckoo ?,termeq
2225,Aspartame is known by what other name ?,termeq
2226,What do I call the sons and daughters of my first cousins ?,termeq
2227,Aspartame is also called what ?,termeq
2228,What is the rounded part on the top of a matchbook called ?,termeq
2229,What is the nickname of the Cleveland Indians ?,termeq
2230,What was another name for East Germany ?,termeq
2231,What is the name for clouds that produce rain ?,termeq
2232,What is the dot on an the letter i called ?,termeq
2233,What is the Islamic equivalent of the Red Cross ?,termeq
2234,What 's the name of the Tokyo Stock Exchange ?,termeq
2235,What do you call the feeling of having experienced something before ?,termeq
2236,"What is a term for behavior , appearance , or expression that violates the accepted standards of sexual morality ?",termeq
2237,What is the former name of Zimbabwe ?,termeq
2238,What does caliente translate to in English ?,termeq
2239,What is the name of the art of growing miniature trees ?,termeq
2240,What are the Cleveland Indians also called ?,termeq
2241,What was spawned the term `` MiG Alley '' ?,termeq
2242,The operating system that runs on IBM-compatible machines is called what ?,termeq
2243,What is the Scotch `` for people who know the difference '' ?,termeq
