,texts,labels
24111,"Multiple president have studied at this popular college, you can guess the name of the university?",gr
24112,What the name of a state university also located in the city?,gr
24113,In terms of schools how old is it historically compare to others?,period
24114,In terms of requirement what sort of service would one needs to fulfilled in order to apply?,other
24115,Where did New Haven pizza style originated from?,other
24116,What specifically how does Louis' Lunch cooks its' food?,manner
24117,"The Southern Connecticut State University has it own theater as while, it's name?",other
24118,"As one of the oldest and largest traditions, how long have the city been celebrating Saint Patrick's Day?",period
24119,"The other newspaper, New Haven Advocate is run by which company?",gr
24120,The city has couple of sport stadium which one of them was torn down in 20th century?,other
24121,What is Grove Street Cemetery famously known for?,reason
24122,"In 1847, a new landmark was constructed at the park, what exactly was it?",other
24123,"The train line that connects Connecticut, Massachusetts and Vermont together is known as what?",other
24124,"Before 20th century, what was the form of public transportation in the city?",other
24125,Segments of the Farmington Canal is also part of which bicycle trail?,other
24126,What is the name of the route that heads north of downtown?,other
24127,In terms of scale how big is the harbor?,volsize
24128,What hospital is located nearby a working class district within the city?,other
24129,"The fim Amistad uses references to New Haven in the movie, who was the director of Amistad?",ind
24130,The recent Indiana Jones movie feature how many of the local citizen in film?,count
24131,What relations does the television show Gilmore Girls have to New Haven city?,desc
24132,The event in 1967 later lead to inspiration of what movie in 1991? ,cremat
24133,What was the name of the Native Americans that sold them the land?,ind
24134,"In terms of infrastructure, what is being develop in the downtown area?",other
24135,"Due to being a coastal city, how much snow does the city gets?",count
24136,"Between two of it's rivers lies a district with a heavy immigrant population, the name is?",other
24137,In modern day how much does New Haven depend on blue collar jobs?,count
24138,"New Haven has a large immigrant population, what seems to be one of the main cause of it throughout the last century?",reason
24139,"However Christianity can be found within the city, particularly which neighborhoods?",other
24140,"Serving in President Obama's cabinet, this man has also studied at Yale, can you guess who?",ind
24141,"New Haven was the home to author that wrote God and Man at Yale, the writer's name was?",other
24142,"Other than Yale, New Haven has another private college in the city, it's name?",gr
24143,"In general what are ""apizza"" known for?",reason
24144,What theater is currently under renovation in the city?,other
24145,What is the name of major road race that places within the city?,sport
24146,"After 1877 another lighthouse was build to replace File Mile Point, what was its' name?",other
24147,"In terms of length, how long is the East Coast Greenway trail if it stretches from Maine to Florida?",dist
24148,What is the hospital located north of New Haven in Meriden?,other
24149,The population of the Greater New Haven in 2010?,other
24150,What is the name of the New Haven Militia that fought on during Powder House Day?,gr
24151,The rise of gun factories within Connecticut earn the state what name?,state
24152,Exactly who were the slaves upon the Spanish slaveship?,ind
24153,Out of how many of the white fireman got a promotion afterwards?,count
24154,What is the main effects  in New Haven's weather due to being a coastal city?,desc
24155,Wooster Square is known for what roots?,other
24156,In modern times has the population of White/Caucasian increase or decrease since the 70s?,other
24157,The court cast was rather popular due to which person on the case?,ind
24158,White clam pie is found in what district of New Haven?,other
24159,During which month is the complex particularly active? ,date
