,texts,labels
11754,How many protestors were killed in the demonstration?,count
11755,Where did Nasser attend law school?,other
11756,How many posts did the Muslim Brotherhood get in Naguib's cabinet?,count
11757,Where did Naguib end up after the turmoil?,other
11758,"What organization offered possible solutions Arab-Israeli conflict, which Nasser supported?",gr
11759,When did the last British troops leave Egypt?,date
11760,Where was Nasser believed to be a spokesman for the poor and oppressed?,other
11761,"What country joined an alliance with Egypt, Syria and Saudi Arabia?",country
11762,Why did Jordan and Lebanon seek outside aid?,reason
11763,What happened to Nasser after the breakup of the UAR?,desc
11764,What leader was sidelined by the Presidential Council?,ind
11765,Where did Nasser meet his anti-colonialist teacher?,other
11766,Who was the Soviet leader who attended Nasser's funeral?,ind
11767,What organization continued Nasser's philosophies?,gr
11768,How old was Roncalli when elected pope?,period
11769,When did the pope die?,date
11770,When did Pope Pius XII die?,date
11771,Who was the Archbishop of Milan?,ind
11772,Where was the first session of the Second Vatican Council held?,other
11773,When was the 50th anniversary of his death?,date
11774,When was Roncalli elected pope?,date
11775,Who was the Cardinal Secretary of State in 1925?,ind
11776,When did Pope Pius XI die?,date
11777,When was the first session of the Second Vatican Council held?,date
11778,When was the Cuban Missile Crisis?,date
11779,When did President Johnson award him?,date
11780,When did Pope Saint XXIII die?,date
11781,Where was he buried?,other
11782,When did Pope Francis added his optional memorial to the worldwide General Roman Calendar of saints' feast days?,date
11783,When did his mother die?,date
11784,Why did Roncalli leave Venice?,reason
11785,When was Montini absent from the conclave?,date
11786,When did the pope bid farewell?,date
11787,Where did Pope Francis commemorate his death on 3 June?,other
11788,Where did he want to be buried?,other
11789,Where did he receive the Balzan Prize?,other
11790,When did Francis approve John XXIII for canonization?,date
11791,Where did Pope Francis commemorate his death on 4 June?,other
11792,When was Pope Pius XII elected?,date
11793,Who was the President of France in 1953?,ind
11794,When was the Roman Rite created?,date
11795,When was Pope Pius XII born?,date
11796,When was St. Peter's Square built?,date
11797,When did Pope Francis die?,date
11798,When does the United States celebrate his feast day?,date
11799,When was Pope Pius XI appointed Apostolic Delegate to Turkey and Greece?,date
11800,When was Pope Pius XII appointed Patriarch of Venice?,date
11801,Where did Roncalli's sister want to be buried in her will?,other
11802,Where did the College of Cardinals choose the Archbishop of Milan from?,other
11803,When was Gaudet Mater Ecclesia elected to the Second Vatican Council?,date
11804,When was Pope Pius IX at a spiritual retreat?,date
11805,"Where was Pope Pius XII given the Balzan Prize on May 10, 1963?",other
11806,"When was Pope John Paul II declared ""Blessed""?",date
11807,When was the 50th anniversary of Pope Francis's death?,date
11808,When did Pope Pius XII die?,date
11809,When was Pope Pius XI named Apostolic Visitor to Bulgaria?,date
11810,Where was Pope Pius XI named a titular archbishop?,other
11811,When did Cardinal Eugenio Pacelli die?,date
11812,Where was Roncalli's funeral held?,other
11813,Why was this award given by the Pope to Lyndon B. Johnson?,reason
11814,Where was Pope Francis buried?,other
11815,Why did the Evangelical Lutheran Church add this memorial to the calendar?,reason
11816,Where was Pope Pius XI consecrated?,other
11817,When was Pope Pius XII officially awarded the Balzan Prize by the Italian President?,date
11818,When did John XXIII give a speech for President Johnson?,date
11819,Where was Pope John Paul II taken after his beatification?,other
11820,What group was created by Pope Francis?,gr
11821,When was Roncalli elected as Pope?,date
11822,When did Pope Pius XII take possession of the diocese in Venice?,date
11823,How many ballots did Pope Pius XII have when he was elected as Pope?,count
11824,Why did Pope John XXIII establish the Tridentine Mass?,reason
11825,Where was Luigi Traglia buried?,other
11826,How many main viewpoints divide many philosophers?,count
11827,How many hourglasses did Magellan use on each ship during his famous voyage across the globe?,count
11828,What method did temples and churches use to measure time?,techmeth
11829,Where did some of the other early forms of calendars originate?,other
11830,When did observations at the Greenwich Observatory cease?,date
11831,How many months were in a year in the original Mayan calendars?,count
11832,How many viewpoints are there about different dimensions?,count
11833,Where does the future appear flattened and slowed according to the crew?,other
11834,Why does the future appear this way to the crew?,reason
11835,What book was written by Mortimer J. Adler?,cremat
11836,How many inventions were made by Galileo?,count
11837,Why does the crew believe that the universe is traveling slowly?,reason
11838,How many artifacts were found that connected the moon to Mayan culture?,count
11839,Why did the Chinese maintain timekeeping records in the 11th century?,reason
11840,Where are pendulum driven clocks used now and also in the past to measure time?,other
11841,How many cycles of radiation are in microwaves?,count
11842,How long would it take for a spaceship to cross the universe?,period
11843,Why do scientists want to study caesium atoms?,reason
11844,Where are the temples and churches located that use pendulum clocks to measure time?,other
11845,How many main viewpoints divide many sequences?,count
11846,How many hourglasses did Galileo Galilei use on each ship during his famous voyage across the globe?,count
11847,Why does time have international value?,reason
11848,Where did some of the other early forms of months originate?,other
11849,When did observations at the Greenwich Observatory begin?,date
11850,Why can paradoxes arise?,reason
11851,How many seasons were in a year in the original Mayan calendars?,count
11852,Who was the first president of the ECB?,ind
11853,How does a bank make sure that they can participate in auctions?,manner
11854,How does sterilisation help to keep the money flow even?,manner
11855,Where is the European Central bank located?,other
11856,Where do bad and weak assets get moved in times of soverign debt crisis?,other
11857,Why did the ECB intervene during the subprime mortgage crisis?,reason
11858,When was Basel II adopted?,date
11859,Why do EU institutions and national governments have to respect the independence of the ECB?,reason
11860,Why were italian bonds purchased by the ECB?,reason
11861,When did the bank move to it's new headquarters?,date
11862,Where is the mission for the European Central Bank found?,other
