,texts,labels
17312,When was Macedonia annexed by the Romans?,date
17313,Who willed Pergamum to the Roman Republic?,ind
17314,Who was the last Ptolemaic monarch?,ind
17315,Where did most of the great literary figures of the Hellenistic period study?,other
17316,Which city became a major center of book production?,city
17317,What are the areas of concentration from where Greek culture eminates?,other
17318,"Who said ""Big book, big evil""?",ind
17319,Who worked on the five Platonic solids?,ind
17320,Who stated that Hipparchus created the first systematic star map?,ind
17321,"Who is the artist that drew grapes so lifelike, birds flew up and pecked at them?",ind
17322,When did Alexander the Great die?,date
17323,Where is the Indo-Greek Kingdom?,other
17324,When was the Battle of Mantinea?,date
17325,What year was Seleucus killed?,date
17326,How did the First Macedonian War end?,manner
17327,What language was spoken by the Odrysians?,lang
17328,Who was the last and most famous queen of the Ptolemy dynasty?,ind
17329,Where was the library of Pergamum located?,other
17330,When did Zipoetes I assume the role of king?,date
17331,When was the Kingdom of Pontus taken over by the Roman Republic?,date
17332,What year did Armenia split into Greater Armenia and Armenia Sophene?,date
17333,Who was the last Greek to clearly rule Bactria?,ind
17334,When was the Battle of Cannae?,date
17335,What battle signaled the end to the Second Macedonian War?,event
17336,What war bgean when Antiochus III invaded Greece?,event
17337,Which Roman consul defeated the Greeks at Corinth?,ind
17338,In what year was the final Greek resistance?,date
17339,What island has a famous finishing school for diplomacy and politics?,other
17340,Where was Alexander's tomb located?,other
17341,Who thought that gods were distant and uninterested?,ind
17342,Who founded Stoicism?,ind
17343,Where is the Kingdom of Pergamon?,other
17344,Where did the Roman Empire move to in 330 AD?,other
17345,Which writer outlined the history of important Hellenistic figures?,ind
17346,Who sentenced Olympias to death?,ind
17347,What year did the Argead Dynasty end?,date
17348,When was the Chremonidean War?,date
17349,When was the Peace of Naupactus?,date
17350,Who defeated Philip?,ind
17351,When did Massalia side with Pompey?,date
17352,Where did Ptolemy settle his most of his veterans?,other
17353,Who did Ptolemy IV defeat in the great battle of Raphia?,ind
17354,How did Cleoptra die?,manner
17355,What year did Ptolemy IV die?,date
17356,Who sent Gnaeus Manlius Vulso on an expedition against the Galatians?,ind
17357,Who founded Nicomedia?,ind
17358,What year was Ariarathes V defeated?,date
17359,When did Antiochus III regain territory from Arsaces II?,date
17360,When was Antigonus II Mattathias executed?,date
17361,What Spartan mercenary helped reform Carthage's military?,ind
17362,In what war was the Battle of Cannae?,event
17363,When did the Greek peninsula become a Roman protectorate?,date
17364,Rulers brought the concept of divinity to where?,other
17365,Who wrote Argonautica?,ind
17366,Who rejected Academic Skepticism in favor of Neoplatonism?,ind
17367,Who was the Father of Geomtery?,ind
17368,What kind of elephant did the Ptolemies use?,animal
17369,What is the first example of Hellenistic period royal palace?,other
17370,Why were the gates foundation educational reforms critcized,reason
17371,What two entities was the foundation split into in october 2016,gr
17372,Where is the Bill and Melinda gates foundation based? ,other
17373,How many shares of berkshire hathway was pledged as a donation ,count
17374,Where did project lantern open an office ,other
17375,How many children were protected from death ,count
17376,How many people have no sanatation facilities,count
17377,What did many investigate ,other
17378,Where is the Susan-Desmond Hellmann foundation based?,other
17379,What type of company's are  critiscized,gr
17380,What country is the worst violator,country
17381,Where does the foundation list grants ,other
17382,When must shares be spent for the foundation?,date
17383,How many shares did Bill Gates pledge to donate?,count
17384,What is the name of the undercover investigation organization based in Washington DC?,gr
17385,What year was the Global Development Division program launched?,date
17386,What groups will produce grants for changing the financial aid system?,gr
17387,What country has been the focus of the foundation's monitoring activities?,country
17388,How many teams received grants to help universities?,count
17389,What affiliated organization is the primary US abortion provider?,gr
17390,What group has donated to the two largest national charter schools?,gr
17391,Why have governments feared the foundation?,reason
17392,Why were the scientific educational reforms criticized?,reason
17393,When is the publication and data policy effective for new agreements?,date
17394,When did the company decide to review its lack of sales in the developing world?,date
17395,What did Project Lantern want to replicate?,other
17396,How did the WASH believe it could make a difference in sanitation?,manner
17397,Where is communication lowest in the region?,other
17398,How does the foundation manage investment assets and achieve charitable goals?,manner
17399,Where is the IJM as a law enforcement organization based?,other
17400,Why is the Global Development Division focused on sanitation for the poor?,reason
17401,What year has the grant making focus been on funding?,date
17402,How many people are monitored under the JMP?,count
17403,Where does the foundation list grantees?,other
17404,What city was chosen by trafficking survivors to found Project Lantern?,city
17405,Who founded the Education Writers Association?,ind
17406,When did British troops occupy the city of Montevideo?,date
17407,What year was the Spanish governor expelled?,date
17408,What year was a stagecoach bus line established in Montevideo?,date
17409,What year did Compania de Tranvias al Paso del Molino y Cerro creat the first lines connecting Montevideo with Union?,date
17410,When were the first telephone lines installed?,date
17411,Who was the Admiral of the German pocket ship?,ind
17412,How many political municipalities has the city of Montevideo been divided into as of 2010?,count
17413,How many inhabitants did Montevideo have in 1860?,count
17414,What kind of company does ANCAP run?,gr
17415,How many guest rooms does the Sheraton have?,count
17416,When did World Trade Center Montevideo officially open?,date
17417,Who designed the Palacio Salvo?,ind
17418,What major public central park is located south of Avenida Italia? ,other
17419,What is on the east side of the park?,other
17420,What is the largest cemetery?,other
17421,Where is the British Cemetery Montevideo located?,other
17422,Who gave the initial donation of the private library?,ind
17423,Where is the Palacio Taranco located?,other
17424,The National History Museum of Montevideo is located where?,other
17425,The Museo Torres Garcia is located where?,other
17426,Where is the National Museum of Visual Arts located?,other
17427,Where is the Museo de Guacho y de la Moneda located?,other
17428,When did the process of funding the country's public university begin?,date
17429,Where is the Christian Brothers of Ireland Stella Maris College located?,other
17430,Where is the British Schools of Montevideo located?,other
17431,Where is St. Brendan's school located?,other
17432,What is the national football stadium in Parque Batlle?,other
17433,Where is the Uruguayan Basketball League headquartered?,other
17434,What does DNT stand for?,exp
17435,What does the AFE stand for?,exp
17436,When did the Spanish recapture the city of Montevideo?,date
17437,Where did the spanish colonial government move to after the uprising of the provinces of Rio de la Plata?,other
17438,What year did Portugal invade the recently liberated territory?,date
17439,How did the British and French supply the city of Montevideo??,manner
17440,What year was Mercado del Puerto inaugurated? ,date
17441,When did electric street lights replace the gas operated lights?,date
17442,Where did the famous incident involving the German pocket battleship take place in?,other
17443,How far is to the neighboring capitol of San Jose de Mayo?,dist
17444,Who was the municipality's first mayor?,ind
17445,What happened to the population by the year 1880?,desc
17446,What year was the World Trade Center Montevideo constructed?,date
17447,What kind of company does ANTEL run?,gr
17448,Where is tourism in Montevideo centered in?,other
17449,How many suites does the Sheraton have?,count
17450,What city has become the centre of business and real estate? ,city
17451,What was the first building to be inaugurated? ,other
17452,When was The Solis Theater built?,date
17453,What year was the Palacio Salvo completed? ,date
17454,What is the Cabildo?,def
17455,How many former districts does the current barrio of Parque Battle include? ,count
