,texts,labels
2038,Who is Johnny Carson ?,HUM
2039,Who was the conservationist who served as spokesperson for Post Grape Nuts ?,HUM
2040,What female faith healer wrote the inspirational book I Believe in Miracles ?,HUM
2041,Who played Lucas McCain on The Rifleman ?,HUM
2042,Who tramped through Florida looking for the Fountain of Youth ?,HUM
2043,What is the best distance education university or college ?,HUM
2044,What organization is the Security Council a part of ?,HUM
2045,What author of the Days of Our Lives Cookbook signed on in 198 as Liz Chandler in TV 's Days of Our Lives ?,HUM
2046,Name the two youngsters saved by the animated Moby Dick .,HUM
2047,Who portrayed The Cowardly Lion in The Wizard of Oz ?,HUM
2048,"Who was the bandleader mentor of Ella Fitzgerald with whom she cowrote `` A_Tisket , A-Tasket '' ?",HUM
2049,Who is the president of Bolivia ?,HUM
2050,Who invented the lawnmower ?,HUM
2051,What comedian hit the TV screen in 1951 with the NBC afternoon show Time for Ernie ?,HUM
2052,Who is the nebbish that is Marvel 's official mascot ?,HUM
2053,Who is the sexiest women in the world ?,HUM
2054,"What President hit the jogging paths to enhance his athletic image and , sporting No. 39 , almost collapsed during the road race ?",HUM
2055,Who was the 16th President of the United States ?,HUM
2056,Who played the original Charlie 's Angels ?,HUM
2057,Which company created the Internet browser Mosaic ?,HUM
2058,What player squats an average of 3 times during a baseball doubleheader ?,HUM
2059,Who won the 1967 Academy Award for Best Actor ?,HUM
2060,Who is the director and editor of the movie Big starring Tom Hanks ?,HUM
2061,Name of the powerful white trader in Conrad 's `` Heart of Darkness '' ?,HUM
2062,What President once told Gene Autry : `` Please give my regards to your wife Dale '' ?,HUM
2063,When was the women 's suffrage amendment ratified ?,NUM
2064,"On which dates does the running of the bulls occur in Pamplona , Spain ?",NUM
2065,How many Beatles ' records went #1 ?,NUM
2066,In what year was the movie the Ten Commandments released ?,NUM
2067,What year did the first issue of `` Playboy '' come out ?,NUM
2068,"How much does it cost , average or whatever is available , to produce and send junk mail catalogues in the US ? , DT CD NN NN ,",NUM
2069,When is Boxing Day ?,NUM
2070,What year was the setting for American Graffiti ?,NUM
2071,How many times can a nickel-cadmium rechargeable battery be recharged ?,NUM
2072,How many people watch network television ?,NUM
2073,What is Columbia Tristar 's phone number ?,NUM
2074,How many URL extensions are there ? and what are they ?,NUM
2075,How many people was Randy Craft convicted of murdering ?,NUM
2076,In what year was the first patent for the pull-tab opener on cans obtained ?,NUM
2077,What is the youngest age a boy or girl can have an orgasm ?,NUM
2078,What 's the population of Mississippi ?,NUM
2079,When does menstruation begin ?,NUM
2080,What is the size of the student body at the University of Massachusetts in Amherst ?,NUM
2081,"On average , how many miles are there to the moon ?",NUM
2082,What is Judy Garland 's date of birth ?,NUM
2083,What is the population in India ?,NUM
2084,How many mountains have been named for Presidents in the continental USA ?,NUM
2085,How many astronauts manned each Project Mercury flight ?,NUM
2086,How many James Bond novels are there ?,NUM
2087,How many mines can still be found in the Falklands after the war ended ?,NUM
2088,How old was Lucille Ball when the show `` I Love Lucy '' premiered ?,NUM
2089,What year is etched on the Gold Medal of Excellence from the Paris Exposition depicted on a can of Campbell 's tomato soup ?,NUM
2090,How big is a normal size penis for a 15-year-old ?,NUM
2091,How long do flies live ?,NUM
2092,How many colonies did Germany get to keep after World War I ?,NUM
2093,How many letters appear with the numbers 2 to 9 on a telephone dial ?,NUM
2094,How many grooves are on a dime ?,NUM
2095,How many miles is it from NY to Austria ?,NUM
2096,How many countries are there ?,NUM
2097,How many counties are in Indiana ?,NUM
2098,When was Beethoven born ?,NUM
2099,The Iraqis launched their attack on Kuwait on what day ?,NUM
2100,How many votes in Congress dissented from the 1941 declaration of war with Japan ?,NUM
2101,How many Jews were executed in concentration camps during WWII ?,NUM
2102,How many questions are on this thing ?,NUM
2103,About how many Americans are still unaccounted for from the Vietnam war ?,NUM
2104,How long was Mao 's 1930s Long March ?,NUM
2105,What was the average life expectancy during the Stone Age ?,NUM
2106,How many miles of veins are in the circulatory system ?,NUM
2107,"How much does it cost to have a tree planted by dialing , 900 , 740-TREE ?",NUM
2108,When was the Parthenon built ?,NUM
2109,How long does it take to travel from Tokyo to Niigata ?,NUM
2110,What was the date of Iraq 's invasion of Kuwait ?,NUM
2111,What is the size of Argentina ?,NUM
2112,How many years of bad luck follow breaking a mirror ?,NUM
2113,How many websites are there in the world ?,NUM
2114,How big is the largest diamond ?,NUM
2115,What is the average cost for four years of medical school ?,NUM
2116,In what year did the Bounty mutiny happen ?,NUM
2117,How many quarts of whole milk is needed to make one pound of butter ?,NUM
2118,How much did Alaska cost when bought from Russia ?,NUM
2119,How tall is the giraffe ?,NUM
2120,What age is Benny Carter ?,NUM
2121,How many pitchers occupy the shelf beside the crouching woman in Edgar Degas 's 1886 painting The Tub ?,NUM
2122,What does each of the utilities cost in Monopoly ?,NUM
2123,How many South American countries have the letter Z in their names ?,NUM
2124,How many gallons of paint does it take to paint the Golden Gate Bridge ?,NUM
2125,How many people visit the Pope each month ?,NUM
2126,When was Yemen reunified ?,NUM
2127,What was the number of people that Randy Steven Craft was convicted of killing ?,NUM
2128,What day was Pearl Harbor attacked in 1942 ?,NUM
2129,When was Ozzy Osbourne born ?,NUM
2130,When was Berlin 's Brandenburg gate erected ?,NUM
2131,How many American actors were nominated for the best actor Oscar for 1983 ?,NUM
2132,What is the cost of the drugs used in tuberculosis treatments ?,NUM
2133,When was the last major eruption of Mount St. Helens ?,NUM
2134,How many people live in the Falklands ?,NUM
2135,What season begins with the vernal equinox ?,NUM
2136,How many tenths of the Earth 's surface lie under water ?,NUM
2137,"What is the latitude and longitude of El Paso , Texas ?",NUM
2138,"How many casinos are in Atlantic City , NJ ?",NUM
2139,How many Leos have been Pope ?,NUM
2140,How long do cardinal eggs incubate ?,NUM
2141,How far can you see ?,NUM
2142,How many freckles does Howdy Doody have on his face ?,NUM
2143,What is the amount of money owed for illegally having a dog on a beach ?,NUM
2144,When did the Jurassic Period end ?,NUM
2145,How many yards are in 1 mile ?,NUM
2146,"What is the approximate population of Las Vegas , N.M ?",NUM
2147,How many states have a `` lemon law '' for new automobiles ?,NUM
2148,What fraction of a beaver 's life is spent swimming ?,NUM
2149,How big is the universe actually ?,NUM
2150,How many innings constitute an official baseball game ?,NUM
2151,What is the telephone number for the University of Kentucky ?,NUM
2152,How many members of a family could be drafted in the U.S. military during World War II ?,NUM
2153,How many flavors does Baskin & Robbins offer ?,NUM
2154,How many men died building the Mackinaw Bridge ?,NUM
2155,How many years of schooling after highschool does it take to become a neurosurgeon ?,NUM
2156,What is the average date when most malls begin putting up Christmas holiday decorations ?,NUM
2157,How many characters are in the Chinese alphabet ?,NUM
2158,What is the estimated total U.S. whitetail deer population ?,NUM
2159,"What is the per-capita income of Colombia , South America , ?",NUM
2160,How far do you have to run if you hit a home run ?,NUM
2161,How much of the earth 's surface is permanently frozen ?,NUM
2162,How many warmup pitches does a reliever get coming into a baseball game ?,NUM
2163,How many major Nazi leaders went on trial after the war at Nuremberg ?,NUM
2164,What is the time it takes a typist to type a screenplay that is 100 pages long ?,NUM
2165,When did the neanderthal man live ?,NUM
2166,How much did Mercury spend on advertising in 1993 ?,NUM
2167,How much does one ton of cement cost ?,NUM
2168,How many Canadians emmigrate each year ?,NUM
2169,How long was the longest sneezing attack ?,NUM
2170,How many were in attendance at the Last Supper ?,NUM
2171,How many stars are there on the Soviet Union 's flag ?,NUM
2172,How many feet more than 2 is the average height of the Great Wall of China ?,NUM
2173,How many people died in the Vietnam war ?,NUM
2174,How long is the border between Canada and the 48 conterminous states ?,NUM
2175,What is the speed of the Mississippi River ?,NUM
2176,What century does Captain Video live in ?,NUM
2177,What is the probability that at least 2 out of 25 people will have the same birthday ?,NUM
2178,How fast does the fastest car go ?,NUM
2179,How much will the California be in the year 2000 ?,NUM
2180,How old is Jeremy Piven ?,NUM
2181,"How many times has `` Louie , Louie '' been recorded ?",NUM
2182,What is the average time to kiss somene ?,NUM
2183,What is Columbia Tristar 's phone number ?,NUM
2184,What is the chance of conceiving quadruplets ?,NUM
2185,When did the Dow first reach ?,NUM
2186,How many hummingbird eggs could fit in one ostrich egg ?,NUM
2187,How many inches over six feet is the Venus de Milo ?,NUM
2188,How much caffeine is in a 16 oz cup of coffee ?,NUM
2189,What is the fare cost for the round trip between New York and London on Concorde ?,NUM
2190,How many years old is Benny Carter ?,NUM
2191,How much could you rent a Volkswagen bug for in 1966 ?,NUM
2192,When was the USSR dissolved ?,NUM
2193,What percentage of the world 's plant and animal species can be found in the Amazon forests ?,NUM
2194,What time of year do most people fly ?,NUM
2195,What seven digits follow the area code in the number for long distance information ?,NUM
2196,How much folic acid should an expectant mother get daily ?,NUM
2197,When was Franklin D. Roosevelt stricken with polio ?,NUM
2198,How old was Gene Siskel ?,NUM
2199,When was the first Wall Street Journal published ?,NUM
2200,CNN 's first broadcast occurred on what date ?,NUM
2201,How long does it take light to reach the Earth from the Sun ?,NUM
2202,How far is it from Phoenix to Blythe ?,NUM
2203,When did Mount St. Helens last erupt ?,NUM
2204,What is Maurizio Pellegrin 's age ?,NUM
2205,How much money does a back injury lawsuit get ?,NUM
2206,How wide is the Atlantic Ocean ?,NUM
2207,In what year was Gandhi assassinated ?,NUM
2208,How many Stradivarius violins were ever made ?,NUM
2209,When did the last Americans leave Vietnam ?,NUM
2210,How many people die from tuberculosis each year ?,NUM
2211,What is the busiest air travel season ?,NUM
2212,When was the San Francisco fire ?,NUM
2213,How many teats does a female goat sport ?,NUM
2214,What date is Richard Nixon 's birthday ?,NUM
2215,How many inches apart are adjacent pins in tenpin bowling ?,NUM
2216,How long ago did the Anglican church part from the Vatican ?,NUM
2217,How many villi are found in the small intestine ?,NUM
2218,What is the exchange rate for Australian to American money ?,NUM
2219,How hot does the inside of an active volcano get ?,NUM
2220,How many people did Randy Steven Craft murder ?,NUM
2221,How big is Australia ?,NUM
2222,When was the Triangle Shirtwaist fire ?,NUM
2223,When did the Berlin Wall go up ?,NUM
2224,When did the supercontinent Pangaea break up ?,NUM
2225,How many earthworms are in a single pasture ?,NUM
2226,How many syllables are there in a line of hendecasyllabic poetry ?,NUM
2227,What are the three winter months in the southern hemisphere ?,NUM
2228,How many years ago did Led Zeppelin release its last album ?,NUM
2229,What month of the year is there no television in Iceland ?,NUM
2230,What percentage of children between the ages of two and eleven watch ` The Simpsons ' ?,NUM
2231,"What is the recommended weight of a 15 year-old male that is 5 , 6 ?",NUM
2232,What day is known as the `` national day of prayer '' ?,NUM
2233,How many miles is it to Ohio from North Carolina ?,NUM
2234,When was Dubai 's first concrete house built ?,NUM
2235,How many degrees cooler is the inside of a cucumber than the air outside ?,NUM
2236,How many sonnets did Shakespeare write ?,NUM
2237,Shea and Gould had an office in Los Angeles for how long before closing it ?,NUM
2238,How many seats does the Batmobile sport ?,NUM
2239,"How many people have been killed in wars , armed conflicts ?",NUM
2240,How many objects orbit the Earth ?,NUM
2241,How many miles of corridors are in The Pentagon ?,NUM
2242,When did CNN go on the air ?,NUM
2243,When did they canonize the Bible ?,NUM
